timestamp, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai3, Dev1/ai0
1676482765.8502843, 5.3558574, 0.94228864, 10.098003, -0.00017867949, 0.013344928, 0.9992811, 0.9996031
1676482765.8512888, 4.649397, 1.5489205, 10.099292, 0.00014331115, 0.024292609, 0.9999251, 0.9992811
1676482765.8522933, 4.058535, 1.9572061, 10.099292, -0.00017867949, 0.030410431, 0.9992811, 0.9992811
1676482765.8532977, 3.5652394, 2.2167318, 10.098326, -0.0005006701, 0.033630338, 0.9996031, 0.9992811
1676482765.8543022, 3.1527653, 2.3661363, 10.099936, 0.00014331115, 0.0349183, 0.9989591, 0.9989591
1676482765.8553066, 2.8066225, 2.433755, 10.098326, -0.00017867949, 0.035884272, 0.9989591, 0.9989591
1676482765.856311, 2.517473, 2.4434147, 10.098648, 0.00014331115, 0.035884272, 0.9992811, 0.9996031
1676482765.8573155, 2.2750125, 2.4115374, 10.098648, -0.00017867949, 0.035884272, 0.9989591, 0.9996031
1676482765.85832, 2.0711913, 2.3516467, 10.10058, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676482765.8593245, 1.9008576, 2.2737246, 10.098648, -0.0005006701, 0.03556228, 0.9989591, 0.9989591
1676482765.860329, 1.7582152, 2.1858206, 10.098648, -0.00017867949, 0.035884272, 0.9992811, 0.9996031
1676482765.8613336, 1.6387562, 2.0927649, 10.099292, -0.00017867949, 0.035884272, 0.9996031, 0.9996031
1676482765.862338, 1.5392607, 1.9990652, 10.09736, -0.00017867949, 0.036528256, 0.9992811, 0.9992811
1676482765.8633425, 1.454899, 1.9072974, 10.099292, -0.0005006701, 0.035884272, 0.9986371, 0.9999251
1676482765.864347, 1.3850268, 1.8187497, 10.098969, -0.0005006701, 0.035884272, 0.9989591, 1.0002471
1676482765.8653514, 1.3257803, 1.7350317, 10.099292, -0.00017867949, 0.036206264, 0.9999251, 0.9992811
1676482765.866356, 1.2768376, 1.6574317, 10.09736, 0.00014331115, 0.03556228, 0.9992811, 0.9996031
1676482765.8673604, 1.2356228, 1.5865935, 10.099614, -0.00082266075, 0.036206264, 0.9996031, 0.9992811
1676482765.8683648, 1.2005256, 1.5209072, 10.099614, -0.00017867949, 0.03556228, 0.9996031, 0.9996031
1676482765.8693693, 1.1718684, 1.4613388, 10.098003, -0.00017867949, 0.036528256, 0.9996031, 0.9992811
1676482765.8703737, 1.147397, 1.4078882, 10.099614, -0.0005006701, 0.036206264, 0.9992811, 0.9996031
1676482765.8713782, 1.1267897, 1.3595895, 10.098326, 0.00014331115, 0.036850244, 0.9992811, 0.9992811
1676482765.8723826, 1.109724, 1.3167646, 10.098326, -0.0005006701, 0.035884272, 0.9996031, 0.9992811
1676482765.873387, 1.0949125, 1.2781255, 10.097037, -0.00082266075, 0.035884272, 0.9989591, 0.9996031
1676482765.8743916, 1.0836428, 1.2446384, 10.099292, -0.00017867949, 0.035884272, 0.9996031, 0.9989591
1676482765.875396, 1.0733391, 1.2134053, 10.09736, -0.0005006701, 0.036528256, 0.9992811, 0.9996031
1676482765.8764005, 1.0649673, 1.1870021, 10.098326, -0.0005006701, 0.035884272, 0.9992811, 0.9992811
1676482765.877405, 1.0565956, 1.1631746, 10.098969, -0.0005006701, 0.036850244, 0.9989591, 0.9992811
1676482765.8784094, 1.0507997, 1.1422452, 10.098648, -0.0005006701, 0.035884272, 0.9992811, 0.9992811
1676482765.8794138, 1.0459698, 1.1235697, 10.098326, -0.00017867949, 0.035884272, 0.9989591, 0.9989591
1676482765.8804183, 1.041462, 1.1071482, 10.098326, -0.0005006701, 0.035884272, 0.9992811, 0.9996031
1676482765.8814228, 1.038564, 1.0939466, 10.099936, 0.00014331115, 0.035884272, 0.9992811, 0.9992811
1676482765.8824272, 1.0353441, 1.0813888, 10.099614, -0.0005006701, 0.035884272, 0.9989591, 0.9996031
1676482765.883432, 1.0327681, 1.0707631, 10.098326, 0.00014331115, 0.036206264, 0.9992811, 0.9992811
1676482765.8844364, 1.0305142, 1.0620694, 10.098003, 0.00014331115, 0.035884272, 0.9989591, 0.9996031
1676482765.8854408, 1.0289043, 1.0540196, 10.098648, -0.00082266075, 0.036206264, 0.9989591, 0.9992811
1676482765.8864453, 1.0276163, 1.0482237, 10.098003, -0.00082266075, 0.036206264, 0.9996031, 0.9999251
1676482765.8874497, 1.0256844, 1.0424279, 10.097682, -0.0005006701, 0.036528256, 0.9986371, 0.9992811
1676482765.8884542, 1.0253624, 1.037276, 10.099292, -0.0005006701, 0.035884272, 0.9989591, 0.9996031
1676482765.8894587, 1.0243964, 1.0340562, 10.098648, -0.00017867949, 0.036850244, 0.9996031, 0.9992811
1676482765.890463, 1.0240744, 1.0295483, 10.098648, -0.00017867949, 0.036206264, 0.9986371, 0.9992811
1676482765.8914676, 1.0231085, 1.0266503, 10.099292, -0.0005006701, 0.035884272, 0.9992811, 0.9989591
1676482765.892472, 1.0224645, 1.0234305, 10.099614, -0.00082266075, 0.03556228, 0.9986371, 0.9996031
1676482765.8934765, 1.0218204, 1.0211765, 10.098969, -0.00017867949, 0.036528256, 0.9992811, 0.9999251
1676482765.894481, 1.0218204, 1.0189226, 10.098003, -0.0005006701, 0.035884272, 0.9992811, 0.9996031
1676482765.8954854, 1.0208545, 1.0169907, 10.098648, 0.00046530177, 0.036206264, 0.9992811, 0.9999251
1676482765.8964899, 1.0208545, 1.0150586, 10.098969, -0.00017867949, 0.036206264, 0.9992811, 0.9996031
1676482765.8974943, 1.0208545, 1.0131267, 10.099614, 0.00014331115, 0.035884272, 0.9989591, 0.9989591
1676482765.8984988, 1.0208545, 1.0121608, 10.098326, -0.00017867949, 0.035884272, 0.9996031, 0.9996031
1676482765.8995032, 1.0198885, 1.0102288, 10.098326, -0.0005006701, 0.036528256, 0.9986371, 0.9989591
1676482765.9005077, 1.0195665, 1.0092628, 10.09736, -0.00017867949, 0.035884272, 0.9992811, 0.9996031
1676482765.9015121, 1.0192446, 1.0079749, 10.098648, -0.00017867949, 0.035884272, 0.9986371, 0.9992811
1676482765.9025166, 1.0195665, 1.0073309, 10.098648, 0.00014331115, 0.035884272, 0.9989591, 0.9996031
1676482765.903521, 1.0195665, 1.0066869, 10.099614, -0.00017867949, 0.035884272, 0.9992811, 0.9989591
1676482765.9045258, 1.0195665, 1.0066869, 10.098326, -0.00017867949, 0.035884272, 0.9996031, 0.9996031
1676482765.9055302, 1.0192446, 1.006365, 10.098326, -0.00017867949, 0.035884272, 0.9986371, 0.9996031
1676482765.9065347, 1.0192446, 1.006365, 10.099936, 0.00014331115, 0.036206264, 0.9996031, 0.9992811
1676482765.9075391, 1.0192446, 1.006365, 10.098648, -0.0005006701, 0.036206264, 0.9992811, 0.9996031
1676482765.9085436, 1.0192446, 1.006365, 10.099292, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676482765.909548, 1.0189226, 1.006043, 10.099292, 0.00014331115, 0.036206264, 0.9992811, 0.9992811
1676482765.9105525, 1.0195665, 1.006043, 10.099292, 0.00014331115, 0.036528256, 0.9992811, 0.9996031
1676482765.911557, 1.0192446, 1.0066869, 10.098648, -0.00017867949, 0.035884272, 0.9986371, 0.9996031
1676482765.9125614, 1.0198885, 1.0073309, 10.098326, 0.00014331115, 0.035884272, 0.9989591, 0.9992811
