timestamp, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai3, Dev1/ai0
1676482518.1622703, 3.764876, 0.6351092, 10.098648, 0.00014331115, 0.014310899, -0.00017867949, -0.0005006701
1676482518.1632762, 3.1569512, 1.0456479, 10.098326, 0.00014331115, 0.0246146, -0.0005006701, -0.0005006701
1676482518.164282, 2.649168, 1.3045288, 10.099292, -0.00017867949, 0.030410431, -0.00017867949, -0.0005006701
1676482518.1652877, 2.2228498, 1.451035, 10.098003, -0.0005006701, 0.032986358, -0.00017867949, 0.00046530177
1676482518.1662936, 1.8673704, 1.5147893, 10.098326, -0.0005006701, 0.03427432, -0.0005006701, 0.00014331115
1676482518.1672995, 1.5682399, 1.5196192, 10.098326, 0.00014331115, 0.03427432, -0.00082266075, -0.0005006701
1676482518.1683054, 1.3183745, 1.4825902, 10.098003, -0.00017867949, 0.035240293, -0.00082266075, 0.00046530177
1676482518.1693113, 1.1084361, 1.4185139, 10.098648, 0.00014331115, 0.03556228, -0.00082266075, 0.00014331115
1676482518.170317, 0.9335949, 1.33544, 10.096072, -0.00082266075, 0.03556228, -0.00082266075, 0.00014331115
1676482518.1713228, 0.786123, 1.2414186, 10.098326, -0.0005006701, 0.035884272, -0.00082266075, 0.00046530177
1676482518.1723287, 0.66312236, 1.1438552, 10.097682, -0.00017867949, 0.035884272, 0.00046530177, -0.00017867949
1676482518.1733346, 0.5591193, 1.0450039, 10.099614, -0.00017867949, 0.035884272, -0.0005006701, -0.00017867949
1676482518.1743405, 0.47314772, 0.94840646, 10.098003, 0.00046530177, 0.03556228, -0.00082266075, 0.00046530177
1676482518.1753461, 0.39941183, 0.855673, 10.098326, -0.0005006701, 0.036206264, -0.00017867949, -0.00017867949
1676482518.176352, 0.33823356, 0.76809144, 10.098648, -0.00082266075, 0.036206264, -0.0005006701, -0.00017867949
1676482518.177358, 0.28735903, 0.68694973, 10.098648, -0.0005006701, 0.03556228, -0.0005006701, -0.00017867949
1676482518.1783638, 0.24485624, 0.6119258, 10.098648, -0.0005006701, 0.035884272, -0.00082266075, -0.00017867949
1676482518.1793697, 0.20879327, 0.54366374, 10.096394, -0.0005006701, 0.03556228, -0.00082266075, -0.0005006701
1676482518.1803753, 0.17884813, 0.48216346, 10.098326, -0.00017867949, 0.035884272, -0.0005006701, 0.00046530177
1676482518.1813812, 0.15276688, 0.42645904, 10.098326, -0.0005006701, 0.03556228, -0.0005006701, -0.00017867949
1676482518.182387, 0.13215949, 0.37622848, 10.099292, -0.0005006701, 0.035884272, -0.00017867949, -0.0005006701
1676482518.183393, 0.11445, 0.33082777, 10.096394, -0.00017867949, 0.035884272, -0.0005006701, 0.00014331115
1676482518.184399, 0.09931643, 0.29154488, 10.097682, 0.00014331115, 0.03556228, 0.00014331115, 0.00014331115
1676482518.1854045, 0.087402776, 0.25612593, 10.098648, -0.00017867949, 0.035884272, 0.00014331115, -0.0005006701
1676482518.1864104, 0.076777086, 0.22489281, 10.098648, -0.00017867949, 0.036206264, -0.0005006701, -0.00017867949
1676482518.1874163, 0.06776135, 0.19655763, 10.098648, -0.0005006701, 0.035884272, -0.00017867949, 0.00014331115
1676482518.1884222, 0.060677554, 0.17273031, 10.097037, -0.0005006701, 0.035884272, -0.00082266075, -0.00017867949
1676482518.1894279, 0.054237742, 0.15051295, 10.098648, -0.00017867949, 0.03556228, -0.0005006701, -0.00017867949
1676482518.1904337, 0.04844191, 0.13119352, 10.098326, -0.00017867949, 0.035884272, -0.0005006701, -0.00017867949
1676482518.1914396, 0.04457802, 0.114771985, 10.099614, -0.0005006701, 0.035884272, -0.00017867949, 0.00014331115
1676482518.1924455, 0.040714134, 0.099638425, 10.09736, -0.00017867949, 0.035240293, -0.0005006701, 0.00014331115
1676482518.1934514, 0.037494227, 0.08708079, 10.09736, -0.0005006701, 0.036206264, -0.0005006701, -0.0005006701
1676482518.194457, 0.0349183, 0.07581112, 10.098326, -0.00082266075, 0.036206264, -0.00082266075, -0.00017867949
1676482518.195463, 0.032664366, 0.066151395, 10.098003, -0.00017867949, 0.035884272, -0.0005006701, -0.0005006701
1676482518.1964688, 0.030410431, 0.057779636, 10.097682, -0.00017867949, 0.035884272, -0.0005006701, -0.00017867949
1676482518.1974747, 0.028800478, 0.050695844, 10.098003, -0.00017867949, 0.03556228, -0.0005006701, 0.00014331115
1676482518.1984806, 0.027512515, 0.04490001, 10.098969, -0.00082266075, 0.036206264, -0.0005006701, -0.00017867949
1676482518.1994863, 0.026546543, 0.03910418, 10.09736, -0.00017867949, 0.035884272, -0.00082266075, 0.00014331115
1676482518.2004921, 0.0246146, 0.035240293, 10.098969, -0.00017867949, 0.036206264, -0.00082266075, -0.00017867949
1676482518.201498, 0.0246146, 0.032020386, 10.098003, -0.00017867949, 0.03556228, -0.00017867949, -0.00017867949
1676482518.202504, 0.024292609, 0.028478488, 10.098326, 0.00014331115, 0.035884272, -0.00017867949, -0.0005006701
1676482518.2035098, 0.024292609, 0.025902562, 10.098003, -0.00017867949, 0.03556228, -0.00017867949, -0.0005006701
1676482518.2045155, 0.023326637, 0.023648629, 10.098648, 0.00014331115, 0.036206264, -0.00017867949, 0.00014331115
1676482518.2055213, 0.023004647, 0.021072702, 10.098003, 0.00014331115, 0.035884272, -0.0005006701, -0.00017867949
1676482518.2065272, 0.022682656, 0.019784741, 10.097682, -0.00017867949, 0.03556228, -0.0005006701, 0.00046530177
1676482518.2075331, 0.023004647, 0.017852796, 10.098326, -0.0005006701, 0.036528256, 0.00046530177, -0.00017867949
1676482518.208539, 0.022360666, 0.016242843, 10.09736, -0.0005006701, 0.035884272, -0.0005006701, 0.00014331115
1676482518.2095447, 0.021716684, 0.014954881, 10.098326, -0.0005006701, 0.035884272, -0.0011446514, 0.00014331115
1676482518.2105505, 0.022360666, 0.012700946, 10.09736, 0.00014331115, 0.03556228, -0.0005006701, -0.0005006701
1676482518.2115564, 0.022038674, 0.011734975, 10.098003, -0.00082266075, 0.03556228, -0.00017867949, -0.00017867949
1676482518.2125623, 0.021394694, 0.010769002, 10.098648, -0.0011446514, 0.035240293, -0.00082266075, -0.00017867949
1676482518.2135682, 0.021072702, 0.009159049, 10.097037, 0.00014331115, 0.035884272, -0.00082266075, 0.00014331115
1676482518.2145739, 0.021072702, 0.008837058, 10.099292, -0.0005006701, 0.035884272, -0.0005006701, -0.0005006701
1676482518.2155797, 0.021394694, 0.0081930775, 10.098648, -0.0005006701, 0.035884272, -0.0005006701, -0.0005006701
1676482518.2165856, 0.020750713, 0.007549096, 10.099614, -0.00017867949, 0.035884272, 0.00014331115, -0.00017867949
1676482518.2175915, 0.02042872, 0.007549096, 10.098003, -0.0005006701, 0.035884272, -0.0005006701, 0.00046530177
1676482518.2185974, 0.02042872, 0.007227105, 10.097037, 0.00014331115, 0.035884272, -0.00082266075, -0.00017867949
1676482518.219603, 0.02042872, 0.007871087, 10.098003, -0.00082266075, 0.03556228, -0.00082266075, 0.00014331115
1676482518.220609, 0.020106731, 0.007227105, 10.098648, -0.0005006701, 0.03556228, -0.00017867949, -0.00017867949
1676482518.2216148, 0.02042872, 0.007227105, 10.098648, -0.00082266075, 0.03556228, -0.00082266075, 0.00014331115
1676482518.2226207, 0.02042872, 0.007227105, 10.098003, -0.0005006701, 0.036206264, -0.00017867949, -0.00017867949
1676482518.2236266, 0.020750713, 0.007227105, 10.098648, -0.00017867949, 0.036206264, -0.0005006701, 0.00014331115
1676482518.2246323, 0.021394694, 0.007871087, 10.097037, -0.0005006701, 0.035884272, -0.00017867949, -0.00017867949
1676482518.2256382, 0.021072702, 0.008515067, 10.098326, -0.00017867949, 0.036528256, -0.00017867949, 0.00014331115
1676482518.226644, 0.02042872, 0.007871087, 10.098003, -0.00017867949, 0.035884272, -0.00017867949, -0.00017867949
1676482518.22765, 0.02042872, 0.007549096, 10.098969, -0.0005006701, 0.036528256, -0.0005006701, -0.00017867949
1676482518.2286558, 0.020750713, 0.007227105, 10.098003, -0.00017867949, 0.03556228, -0.00017867949, -0.00017867949
1676482518.2296615, 0.020750713, 0.007227105, 10.098648, -0.0005006701, 0.03556228, -0.00082266075, -0.00017867949
1676482518.2306674, 0.02042872, 0.005939143, 10.100258, -0.0005006701, 0.03556228, -0.0005006701, 0.00014331115
1676482518.2316732, 0.020750713, 0.006583124, 10.096716, 0.00014331115, 0.035884272, 0.00014331115, 0.00014331115
1676482518.2326791, 0.02042872, 0.006261133, 10.098326, -0.0005006701, 0.03556228, -0.00017867949, -0.00017867949
1676482518.233685, 0.019784741, 0.005617152, 10.097682, 0.00014331115, 0.035884272, -0.00017867949, 0.00014331115
1676482518.2346907, 0.020750713, 0.004973171, 10.098969, -0.0005006701, 0.036206264, -0.00082266075, 0.00014331115
