timestamp, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai3, Dev1/ai0
1676481111.5496821, 3.882082, 0.6483108, 10.100258, -0.0005006701, 0.01463289, 0.9989591, 0.9989591
1676481111.5506864, 3.4174442, 1.0990983, 10.100258, -0.00017867949, 0.025258582, 0.9989591, 0.9999251
1676481111.5516906, 3.0271878, 1.4123961, 10.101224, -0.00017867949, 0.031376403, 0.9992811, 0.9999251
1676481111.5526948, 2.7019749, 1.6200807, 10.101224, -0.0005006701, 0.033308346, 0.9983151, 0.9996031
1676481111.553699, 2.428925, 1.7491994, 10.101224, 0.00014331115, 0.03459631, 0.9989591, 0.9996031
1676481111.5547032, 2.2009542, 1.8197156, 10.100902, 0.00014331115, 0.03556228, 0.9986371, 0.9996031
1676481111.5557075, 2.0100129, 1.8467629, 10.101868, -0.00017867949, 0.03556228, 0.9992811, 0.9996031
1676481111.5567114, 1.8496609, 1.844187, 10.100258, -0.00017867949, 0.035884272, 0.9992811, 0.9996031
1676481111.5577157, 1.7150682, 1.8190717, 10.101224, -0.00017867949, 0.036528256, 0.9979931, 0.9992811
1676481111.5587199, 1.6026931, 1.7807546, 10.099614, -0.00017867949, 0.035884272, 0.9979931, 0.9996031
1676481111.559724, 1.5086715, 1.7324557, 10.10058, -0.00017867949, 0.03556228, 0.9989591, 0.9986371
1676481111.5607283, 1.4288176, 1.6796491, 10.101546, -0.0005006701, 0.035884272, 0.9989591, 0.9992811
1676481111.5617325, 1.3628093, 1.6249105, 10.099936, 0.00014331115, 0.035884272, 0.9986371, 0.9989591
1676481111.5627367, 1.3067828, 1.569206, 10.100902, -0.00017867949, 0.036206264, 0.9986371, 0.9996031
1676481111.563741, 1.260738, 1.5157553, 10.101546, 0.00014331115, 0.035884272, 0.9989591, 0.9992811
1676481111.5647452, 1.2217771, 1.4652027, 10.100902, -0.0005006701, 0.036528256, 0.9986371, 0.9989591
1676481111.5657494, 1.189256, 1.416904, 10.10058, -0.0005006701, 0.035884272, 0.9989591, 0.9992811
1676481111.5667536, 1.1615647, 1.372791, 10.10058, -0.00017867949, 0.036528256, 0.9983151, 0.9992811
1676481111.5677578, 1.1387033, 1.3318982, 10.10058, -0.00082266075, 0.035884272, 0.9986371, 0.9992811
1676481111.568762, 1.1190618, 1.2951912, 10.099614, -0.0005006701, 0.03556228, 0.9996031, 0.9996031
1676481111.5697663, 1.1036062, 1.262026, 10.100902, -0.0005006701, 0.036528256, 0.9989591, 0.9989591
1676481111.5707703, 1.0897607, 1.2311149, 10.101224, 0.00014331115, 0.035884272, 0.9989591, 0.9992811
1676481111.5717745, 1.078813, 1.2047116, 10.10219, -0.0005006701, 0.035884272, 0.9986371, 0.9996031
1676481111.5727787, 1.0691532, 1.1799182, 10.101224, -0.0005006701, 0.03556228, 0.9989591, 0.9996031
1676481111.573783, 1.0607814, 1.1583447, 10.10219, -0.00082266075, 0.035884272, 0.9986371, 0.9992811
1676481111.5747871, 1.0549855, 1.1393473, 10.101868, -0.00017867949, 0.03556228, 0.9989591, 0.9989591
1676481111.5757914, 1.0491897, 1.1222818, 10.099292, 0.00014331115, 0.036206264, 0.9992811, 0.9992811
1676481111.5767956, 1.0446819, 1.1071482, 10.099936, -0.00017867949, 0.036206264, 0.9992811, 0.9996031
1676481111.5777998, 1.040174, 1.0929805, 10.101546, -0.0005006701, 0.035884272, 0.9992811, 0.9992811
1676481111.578804, 1.036954, 1.0813888, 10.101868, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676481111.5798082, 1.0330901, 1.0710851, 10.100258, -0.00082266075, 0.036206264, 0.9986371, 0.9996031
1676481111.5808125, 1.0314802, 1.0620694, 10.101224, -0.00017867949, 0.03556228, 0.9996031, 0.9992811
1676481111.5818167, 1.0292263, 1.0536976, 10.100258, -0.0005006701, 0.037172236, 0.9989591, 0.9996031
1676481111.582821, 1.0276163, 1.0466138, 10.100258, 0.00046530177, 0.035884272, 0.9989591, 0.9996031
1676481111.583825, 1.0256844, 1.041462, 10.100902, 0.00014331115, 0.035884272, 0.9983151, 0.9992811
