timestamp, Dev1/ai17, Dev1/ai18, Dev1/ai19, Dev1/ai20, Dev1/ai21, Dev1/ai3, Dev1/ai0
1676481867.1502898, 2.9663312, 0.7307405, 10.099292, 0.00014331115, 0.01463289, 0.9992811, 0.9992811
1676481867.1512952, 2.6494899, 1.0421059, 10.098326, 0.00046530177, 0.025258582, 0.9996031, 0.9983151
1676481867.1523008, 2.385778, 1.2584841, 10.096716, -0.0005006701, 0.030410431, 0.9989591, 0.9986371
1676481867.1533062, 2.1632812, 1.4030583, 10.098003, -0.00017867949, 0.032986358, 0.9992811, 0.9986371
1676481867.154312, 1.9778137, 1.4935379, 10.097037, -0.00082266075, 0.03427432, 0.9996031, 0.9989591
1676481867.1553173, 1.8226135, 1.5437686, 10.098648, -0.0005006701, 0.035884272, 0.9996031, 0.9996031
1676481867.1563227, 1.6922069, 1.5643761, 10.096716, -0.00017867949, 0.03556228, 0.9992811, 0.9989591
1676481867.1573284, 1.5830516, 1.5646981, 10.098326, -0.00082266075, 0.035884272, 0.9986371, 0.9989591
1676481867.1583338, 1.491928, 1.5498865, 10.098003, 0.00014331115, 0.036206264, 0.9992811, 0.9992811
1676481867.1593394, 1.4152939, 1.5244491, 10.097682, -0.0005006701, 0.03556228, 0.9992811, 0.9989591
1676481867.1603448, 1.3512176, 1.4945039, 10.098648, -0.00017867949, 0.035884272, 0.9986371, 0.9983151
1676481867.1613503, 1.297445, 1.4594069, 10.098969, -0.00017867949, 0.036850244, 0.9989591, 0.9989591
1676481867.162356, 1.2520443, 1.4230218, 10.098326, 0.00014331115, 0.035884272, 0.9989591, 0.9986371
1676481867.1633613, 1.2146933, 1.3872807, 10.098326, -0.00017867949, 0.03556228, 0.9992811, 0.9996031
1676481867.164367, 1.1834601, 1.3515396, 10.099614, 0.00014331115, 0.035884272, 0.9989591, 0.9989591
1676481867.1653724, 1.1570568, 1.3167646, 10.098003, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676481867.1663778, 1.1345174, 1.2852094, 10.096394, -0.00017867949, 0.036528256, 0.9989591, 0.9986371
1676481867.1673834, 1.115842, 1.2552642, 10.097037, 0.00014331115, 0.036206264, 0.9996031, 0.9989591
1676481867.1683888, 1.1000644, 1.226607, 10.098326, -0.00017867949, 0.035884272, 0.9986371, 0.9989591
1676481867.1693945, 1.0862187, 1.2018136, 10.098648, -0.00017867949, 0.03556228, 0.9989591, 0.9992811
1676481867.1704, 1.075593, 1.1776643, 10.097682, -0.00082266075, 0.036528256, 0.9992811, 0.9989591
1676481867.1714053, 1.0668993, 1.1570568, 10.097682, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676481867.172411, 1.0582055, 1.1380594, 10.097037, -0.0005006701, 0.035884272, 0.9989591, 0.9989591
1676481867.1734164, 1.0524096, 1.1216378, 10.098969, -0.0005006701, 0.035884272, 0.9986371, 0.9989591
1676481867.174422, 1.0466138, 1.1061822, 10.098969, 0.00014331115, 0.035884272, 0.9989591, 0.9989591
1676481867.1754274, 1.0417839, 1.0929805, 10.098003, -0.00017867949, 0.036206264, 0.9992811, 0.9992811
1676481867.1764328, 1.03792, 1.0817108, 10.098003, -0.00017867949, 0.036206264, 0.9996031, 0.9989591
1676481867.1774385, 1.0353441, 1.0714071, 10.098326, -0.00017867949, 0.036528256, 0.9989591, 0.9989591
1676481867.178444, 1.0321242, 1.0630354, 10.098003, -0.00017867949, 0.036528256, 0.9996031, 0.9992811
1676481867.1794496, 1.0301923, 1.0549855, 10.096716, 0.00014331115, 0.036206264, 0.9989591, 0.9992811
1676481867.180455, 1.0282604, 1.0485457, 10.09736, -0.00017867949, 0.036206264, 0.9992811, 0.9989591
1676481867.1814604, 1.0266503, 1.0427499, 10.098003, -0.0005006701, 0.035884272, 0.9989591, 0.9996031
1676481867.182466, 1.0247184, 1.03792, 10.097682, -0.0005006701, 0.036528256, 0.9992811, 0.9989591
1676481867.1834714, 1.0237525, 1.0337342, 10.09736, -0.0005006701, 0.035884272, 0.9989591, 0.9989591
1676481867.184477, 1.0240744, 1.0301923, 10.097682, -0.0005006701, 0.036850244, 0.9989591, 0.9996031
1676481867.1854825, 1.0231085, 1.0269723, 10.099292, -0.00017867949, 0.035884272, 0.9989591, 0.9989591
1676481867.186488, 1.0214984, 1.0231085, 10.098003, -0.00017867949, 0.035884272, 0.9992811, 0.9986371
1676481867.1874936, 1.0211765, 1.0211765, 10.098326, 0.00014331115, 0.036206264, 0.9989591, 0.9992811
1676481867.188499, 1.0205325, 1.0182786, 10.09736, -0.0005006701, 0.035884272, 0.9996031, 0.9992811
1676481867.1895046, 1.0205325, 1.0163466, 10.100258, -0.00017867949, 0.036206264, 0.9989591, 0.9989591
1676481867.19051, 1.0202105, 1.0134487, 10.099292, -0.00017867949, 0.035884272, 0.9992811, 0.9992811
1676481867.1915154, 1.0195665, 1.0121608, 10.098648, -0.00017867949, 0.035884272, 0.9992811, 0.9996031
1676481867.192521, 1.0192446, 1.0111947, 10.09736, -0.0005006701, 0.036528256, 0.9996031, 0.9989591
1676481867.1935265, 1.0186006, 1.0092628, 10.097037, -0.0005006701, 0.036206264, 0.9989591, 0.9986371
